ID,Sex,Age,Region,Children,Est_Income,Car_Owner,Status,Lifetime Segments,Loyalty Level,International Segments,Local Segments,Cancellations,Type Travel,Customer_Segments,Trips_To_The_Website_Yr
3143,M,51.52,3,2,49910.7,Y,M,51.14,3,0,23.72,0,Business,High Income Families,10
3144,M,44.573333,1,0,76161.4,Y,M,37.55,4,0,25.58,0,Business,High Income Families,8
3145,F,14.573333,3,2,55860,Y,M,26.37,2,0,10.35,0,Business,High Income Families,5
3152,M,53.253333,3,2,57360.8,Y,M,67.61,1,0,57.25,0,Business,High Income Families,14
3153,M,45.513333,2,1,92414.7,Y,M,40.06,4,0,10.62,0,Business,High Income Families,8
3155,F,60.933333,3,2,14578.8,Y,S,107.02,3,0,95.1,0,Personal,Married No Kids,21
3156,F,53.366667,3,2,87578.2,Y,M,22.44,3,0,22.15,0,Business,High Income Families,4
3157,F,13.906667,3,2,86695.4,N,M,58.03,4,0,32.09,0,Business,High Income Families,12
3158,M,39.093333,2,1,5306.11,N,M,22.94,2,0,17.42,0,Personal,Low Value and No Kids,5
3161,F,44,1,0,83287,N,M,119.82,1,0,90.18,4,Personal,Married No Kids,24
3162,M,47.853333,2,1,2067.82,N,M,85.9,2,0,70.65,0,Business,High Income Families,17
3165,M,22.88,3,2,30665.2,Y,M,77.44,1,8.32,63.28,0,Personal,Married No Kids,15
3166,F,56.193333,2,1,78000,Y,M,37.04,1,0,30.95,0,Personal,Married No Kids,7
3167,F,58.706667,2,1,98680.4,Y,M,26.44,1,0,8.85,0,Personal,Low Value and No Kids,5
3168,F,46,3,2,65619.7,Y,M,158.22,3,0,144.66,0,Business,High Income Families,32
3169,M,49.12,2,1,95620.3,Y,M,104.53,1,0,93.61,0,Business,High Income Families,21
3170,F,47,1,0,85275,N,S,174.09,1,0,151.61,0,Personal,Married No Kids,35
3171,F,43,2,1,66921.4,Y,M,24.67,1,0,8.97,0,Business,High Income Families,5
3172,F,46,2,1,98453.6,Y,M,25.38,2,0,11.65,0,Personal,Married No Kids,5
3174,F,48,3,2,57420,Y,S,277.72,1,0,252.53,1,Personal,Married No Kids,56
3175,M,67,1,0,68000,N,M,34.35,4,3.73,26.69,1,Business,High Income Families,7
3176,F,48,3,2,47639.1,N,M,57.11,4,0,39.62,0,Business,High Income Families,11
3177,M,38.413333,1,0,3911.9,N,M,39.36,2,8.48,25.14,0,Business,High Income Families,8
3179,F,22.226667,1,0,39461,N,S,126.68,1,0.28,103.52,1,Business,High Income Families,25
3180,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
3183,M,20.92,2,1,16432.1,Y,S,109.78,3,8.89,80.47,0,Personal,Low Value and No Kids,22
3186,F,39.213333,2,1,540.4,Y,S,20.1,3,0,7.75,0,Personal,Married No Kids,4
3188,F,41.92,3,2,80087.7,N,M,31.56,4,0,22.82,0,Business,High Income Families,6
3189,F,38.04,3,2,59691.3,N,M,278.65,1,0,256.7,0,Business,High Income Families,56
3190,F,52,3,2,11251.1,Y,S,141.91,2,0,113.48,0,Business,High Income Families,28
3194,F,57.62,3,2,93559.1,N,S,31.42,4,0,29.9,0,Business,High Income Families,6
3195,F,22.76,3,2,3416.62,Y,S,123.7,3,0,104.73,0,Business,High Income Families,25
3196,F,48.533333,1,0,93454.3,Y,S,44.13,3,0,25.18,0,Personal,Married No Kids,9
3197,M,15.38,1,0,5745,Y,M,44.11,2,0,17.71,0,Business,High Income Families,9
3204,F,49.046667,3,2,11234.7,Y,M,113.42,2,0,112.72,0,Business,High Income Families,23
3206,F,64.64,2,1,82931.3,N,M,137.25,2,0,118,0,Personal,Married No Kids,27
3207,F,44.026667,3,2,57483.9,N,M,44.3,1,0,27.29,0,Personal,Low Value and No Kids,9
3209,F,45.526667,3,2,21274,N,S,43.31,4,0,32.43,0,Personal,Married No Kids,9
3210,F,30.093333,3,2,28267,N,M,214.41,2,0,192.53,0,Business,High Income Families,43
3212,F,55.793333,3,2,36725.1,N,M,94.88,1,9.22,77,0,Personal,Low Value and No Kids,19
3216,M,57.546667,2,1,94188.3,N,S,41.51,2,0.86,19.78,0,Business,High Income Families,8
3219,F,41.98,3,2,91861,Y,M,22.06,2,0,6.74,0,Business,High Income Families,4
3222,F,33.493333,2,1,12374.9,Y,S,123.59,1,0,106.1,0,Personal,Married No Kids,25
3223,F,26.833333,3,2,69133.9,Y,M,46.32,1,0,37.73,0,Personal,Low Value and No Kids,9
3225,F,29.446667,3,2,84948,Y,M,23.73,3,0,12.58,0,Personal,Low Value and No Kids,5
3226,F,40.96,3,2,30998.8,N,M,52.91,1,0,50.5,0,Personal,Married No Kids,11
3228,M,14.46,1,0,15924.2,N,S,1.46,2,0,1.46,0,Personal,Low Value and No Kids,0
3232,M,35.653333,3,2,21416.5,N,M,27.61,3,9.17,8.53,0,Business,High Income Families,6
3236,M,16.7,3,2,78554.2,N,M,35.88,4,7.26,23.03,0,Personal,Married No Kids,7
3237,F,30.886667,3,2,38215.9,N,M,0.97,1,0,0.97,0,Personal,Married No Kids,0
3239,F,47.966667,3,2,49745.3,N,M,27.28,3,0,24.44,0,Personal,Low Value and No Kids,5
3241,F,13.86,3,2,88427,N,M,69.97,4,4.16,43.34,0,Business,High Income Families,14
3242,F,26.273333,3,2,98003.7,Y,M,84.42,1,0,83.39,0,Business,High Income Families,17
3243,M,53.693333,1,0,89142.7,N,S,16.91,4,8.13,5.01,0,Business,High Income Families,3
3244,F,63.086667,1,0,74530.8,N,S,127.89,4,0.49,106.5,0,Personal,Married No Kids,26
3251,F,48.206667,3,2,76289.2,N,M,104.63,3,0,82.43,0,Business,High Income Families,21
3253,M,63.933333,2,1,66931.9,N,M,17.46,1,0.39,5.35,0,Business,High Income Families,3
3254,M,25.44,3,2,9309.57,Y,M,108.3,3,0,99.73,0,Business,High Income Families,22
3259,F,56.72,1,0,77726.4,N,S,23.52,3,0,9.51,0,Personal,Married No Kids,5
3261,F,45.673333,2,1,2800.68,N,S,134.75,3,0,106.3,0,Business,High Income Families,27
3264,F,44.926667,3,2,90271.6,N,M,110.4,2,0,96.43,0,Business,High Income Families,22
3268,F,31.126667,3,2,64816.6,Y,M,27.87,2,0,6.87,0,Business,High Income Families,6
3269,F,44.98,3,2,98217.1,N,M,42.74,4,0,13.24,0,Business,High Income Families,9
3272,F,61.693333,1,0,15989.3,N,S,29.17,2,0,25.49,1,Business,High Income Families,6
3278,M,21.64,2,1,84978.1,N,S,88.79,1,7.68,76.07,0,Personal,Low Value and No Kids,18
3279,F,49.986667,3,2,36647.9,N,M,107.38,2,0,85.96,0,Business,High Income Families,21
3280,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
3281,F,48.246667,2,1,73338,N,S,29.93,1,0,9.01,0,Personal,Married No Kids,6
3282,F,60.746667,1,0,433.74,N,S,44.22,2,0,40.91,0,Business,High Income Families,9
3283,F,45.36,3,2,16962.2,N,M,27.57,2,0,8.96,0,Business,High Income Families,6
3285,M,26.026667,3,2,10708.3,N,M,142.95,2,4.85,117.26,0,Personal,Low Value and No Kids,29
3288,F,20.3,1,0,2031.61,N,M,109.04,2,0,87.4,0,Business,High Income Families,22
3291,F,52.646667,3,2,16938.5,N,S,22.11,4,0,8.76,0,Personal,Low Value and No Kids,4
3294,F,41,1,0,55221,N,M,15.69,1,0,15.2,0,Business,High Income Families,3
3295,F,43,2,1,8073.11,N,M,89.05,1,0,60.35,0,Personal,Married No Kids,18
3296,M,53.68,2,1,95448.6,Y,M,29.46,3,0,5.21,0,Personal,Low Value and No Kids,6
3297,M,17.006667,2,1,24141.5,Y,S,125.87,3,0,97.05,0,Business,High Income Families,25
3298,M,63.173333,3,2,63152.6,Y,S,70.01,3,0,40.07,0,Business,High Income Families,14
3300,M,55.64,3,2,72084.7,N,S,38.13,2,0,9.02,0,Business,High Income Families,8
3301,F,46,1,0,42760.5,N,S,53.7,2,0,40.23,0,Business,High Income Families,11
3302,F,70,2,1,49072,N,S,34.25,1,0,10.74,0,Personal,Married No Kids,7
3303,F,61,1,0,27371.8,Y,M,142.7,1,0,126.55,0,Business,High Income Families,29
3306,M,41.913333,1,0,71472.9,N,M,130.22,4,0,114.2,0,Personal,Low Value and No Kids,26
3307,M,46.506667,1,0,95405.7,N,M,13.96,1,0,6.21,0,Business,High Income Families,3
3308,M,57.553333,1,0,95786.8,Y,S,108.79,4,0,87.46,0,Business,High Income Families,22
3310,M,39,1,0,90321.6,N,S,12.39,2,0,11.52,0,Personal,Married No Kids,2
3311,M,54.553333,2,1,90478.6,N,D,154.49,4,0,136.47,0,Business,High Income Families,31
3312,F,41,3,2,56187,N,M,21.83,2,0,13.74,0,Personal,Low Value and No Kids,4
3315,F,24.393333,2,1,42000,N,S,229.64,3,0,206.08,0,Business,High Income Families,46
3317,M,24.546667,1,0,9780.66,N,M,21.39,2,7.27,11.32,1,Business,High Income Families,4
3321,M,18.84,3,2,53010.8,N,M,58.87,3,0,46.42,4,Business,High Income Families,12
3322,M,64.8,3,2,75004.5,N,M,58.72,4,0,32.19,0,Business,High Income Families,12
3325,M,60.366667,1,0,19749.3,N,M,34.17,4,0,13.94,0,Business,High Income Families,7
3326,M,43.906667,2,1,57626.9,Y,S,48.35,2,0,38.96,0,Business,High Income Families,10
3327,M,32.846667,1,0,20078,N,D,15.98,2,0,6.33,0,Business,High Income Families,3
3328,F,26.033333,3,2,47902,N,M,72.31,3,4.94,49.92,1,Personal,Married No Kids,14
3329,M,16.753333,2,1,7545.96,Y,M,200.75,1,0,178.36,0,Business,High Income Families,40
3333,M,53.28,3,2,89459.9,N,S,36.05,4,1.61,22.9,0,Business,High Income Families,7
3336,F,39.426667,2,1,13576.5,N,S,40.49,2,0,25.66,0,Business,High Income Families,8
3338,F,50.753333,3,2,42031.8,N,M,59.78,3,0,39.33,0,Personal,Low Value and No Kids,12
3343,M,21.78,3,2,43634.5,N,S,143.5,3,9.42,104.64,0,Business,High Income Families,29
3347,F,62.606667,2,1,13109.1,N,S,62.87,2,0,40.48,0,Personal,Married No Kids,13
3348,M,56.046667,2,1,92647.5,N,S,32.13,4,5.74,10.34,0,Business,High Income Families,6
3349,F,62.753333,3,2,21021.6,Y,S,14.95,2,0,11.19,0,Business,High Income Families,3
3350,M,55.34,1,0,74460.7,Y,S,206.46,4,0.99,179.93,0,Business,High Income Families,41
3352,F,41.666667,3,2,28787.4,N,S,86.06,4,0,58.09,0,Personal,Married No Kids,17
3355,M,59.126667,2,1,13091.6,N,M,43.06,2,0,20.26,0,Business,High Income Families,9
3358,F,45.92,3,2,62061.8,Y,M,82.08,3,0,52.22,0,Personal,Married No Kids,16
3359,F,22.12,2,1,20550.9,Y,M,85.64,1,0.86,57.06,0,Business,High Income Families,17
3362,M,18.766667,3,2,1765.41,N,M,47.99,3,0,44.95,0,Business,High Income Families,10
3363,F,56.186667,3,2,19131.1,N,S,57.07,1,0,34.91,0,Personal,Married No Kids,11
3367,F,42,3,2,6440.46,Y,S,49.86,4,0,27.2,0,Personal,Low Value and No Kids,10
3369,M,46.84,3,2,28766.9,N,M,64.2,3,0,58.08,0,Business,High Income Families,13
3374,M,25.033333,3,2,91272.2,Y,M,40,3,0,13.01,0,Business,High Income Families,8
3379,F,43,1,0,73228.3,N,S,50.58,1,0,28.11,0,Personal,Married No Kids,10
3382,M,52.146667,2,1,64792.3,N,M,51.41,4,1.51,36.84,0,Personal,Low Value and No Kids,10
3384,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
3387,M,51.52,3,2,49910.7,Y,M,51.14,2,0,23.72,0,Business,High Income Families,10
3388,M,44.573333,1,0,76161.4,Y,M,37.55,3,0,25.58,0,Business,High Income Families,8
3389,F,14.573333,3,2,55860,Y,M,26.37,2,0,10.35,0,Business,High Income Families,5
3396,M,53.253333,3,2,57360.8,Y,M,67.61,4,0,57.25,0,Business,High Income Families,14
3397,M,45.513333,2,1,92414.7,Y,M,40.06,3,0,10.62,0,Business,High Income Families,8
3399,F,60.933333,3,2,14578.8,Y,S,107.02,2,0,95.1,0,Personal,Married No Kids,21
3400,F,53.366667,3,2,87578.2,Y,M,22.44,4,0,22.15,0,Business,High Income Families,4
3401,F,13.906667,3,2,86695.4,N,M,58.03,2,0,32.09,0,Business,High Income Families,12
3402,M,39.093333,2,1,5306.11,N,M,22.94,2,0,17.42,0,Personal,Low Value and No Kids,5
3405,F,58.56,1,0,83287,N,M,119.82,3,0,90.18,4,Personal,Married No Kids,24
3406,M,47.853333,2,1,2067.82,N,M,85.9,1,0,70.65,0,Business,High Income Families,17
3409,M,22.88,3,2,30665.2,Y,M,77.44,4,8.32,63.28,0,Personal,Married No Kids,15
3410,F,49,2,1,83287,Y,M,37.04,3,0,30.95,0,Personal,Married No Kids,7
3411,M,58.706667,2,1,98680.4,Y,M,26.44,3,0,8.85,0,Personal,Low Value and No Kids,5
3412,F,52.646667,3,2,65619.7,Y,M,158.22,2,0,144.66,0,Business,High Income Families,32
3413,M,49.12,2,1,95620.3,Y,M,104.53,1,0,93.61,0,Business,High Income Families,21
3414,F,62,2,1,85275,N,D,174.09,4,0,151.61,0,Personal,Married No Kids,35
3415,F,47,2,1,66921.4,Y,M,24.67,2,0,8.97,0,Business,High Income Families,5
3416,F,48,2,1,98453.6,Y,M,25.38,1,0,11.65,0,Personal,Married No Kids,5
3418,F,62,3,2,57420,Y,S,277.72,1,0,252.53,1,Personal,Married No Kids,56
3419,M,41,1,0,66000,N,M,34.35,1,3.73,26.69,1,Business,High Income Families,7
3420,F,41,3,2,47639.1,N,M,57.11,4,0,39.62,0,Business,High Income Families,11
3423,F,22.226667,1,0,39461,N,S,126.68,4,0.28,103.52,1,Business,High Income Families,25
3424,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
3425,F,12.846667,1,0,89813.6,N,S,166.18,4,1.96,149.26,0,Business,High Income Families,33
3427,M,20.92,2,1,16432.1,Y,S,109.78,1,8.89,80.47,0,Personal,Low Value and No Kids,22
3430,F,39.213333,2,1,540.4,Y,S,20.1,4,0,7.75,0,Personal,Married No Kids,4
3432,F,41.92,3,2,80087.7,N,M,31.56,3,0,22.82,0,Business,High Income Families,6
3433,F,38.04,3,2,59691.3,N,M,278.65,1,0,256.7,0,Business,High Income Families,56
3434,F,62,3,2,11251.1,Y,S,141.91,4,0,113.48,0,Business,High Income Families,28
3438,F,57.62,3,2,93559.1,N,S,31.42,4,0,29.9,0,Business,High Income Families,6
3439,F,22.76,3,2,3416.62,Y,S,123.7,2,0,104.73,0,Business,High Income Families,25
3440,F,48.533333,2,1,93454.3,Y,S,44.13,3,0,25.18,0,Personal,Married No Kids,9
3441,M,15.38,1,0,5745,Y,M,44.11,2,0,17.71,0,Business,High Income Families,9
3448,F,49.046667,3,2,11234.7,Y,M,113.42,4,0,112.72,0,Business,High Income Families,23
3450,F,64.64,2,1,82931.3,N,M,137.25,4,0,118,0,Personal,Married No Kids,27
3451,F,44.026667,3,2,57483.9,N,M,44.3,1,0,27.29,0,Personal,Low Value and No Kids,9
3453,F,45.526667,3,2,21274,N,S,43.31,1,0,32.43,0,Personal,Married No Kids,9
3454,F,30.093333,3,2,28267,N,M,214.41,1,0,192.53,0,Business,High Income Families,43
3456,F,55.793333,3,2,36725.1,N,M,94.88,4,9.22,77,0,Personal,Low Value and No Kids,19
3460,M,57.546667,2,1,94188.3,N,S,41.51,2,0.86,19.78,0,Business,High Income Families,8
3463,F,41.98,3,2,91861,Y,M,22.06,2,0,6.74,0,Business,High Income Families,4
3466,F,33.493333,2,1,12374.9,Y,S,123.59,4,0,106.1,0,Personal,Married No Kids,25
3467,F,26.833333,3,2,69133.9,Y,M,46.32,3,0,37.73,0,Personal,Low Value and No Kids,9
3469,F,29.446667,3,2,84948,Y,M,23.73,3,0,12.58,0,Personal,Low Value and No Kids,5
3470,F,40.96,3,2,30998.8,N,M,52.91,2,0,50.5,0,Personal,Married No Kids,11
3476,M,35.653333,1,0,21416.5,N,S,27.61,2,9.17,8.53,0,Business,High Income Families,6
3480,M,16.7,3,2,78554.2,N,M,35.88,4,7.26,23.03,0,Personal,Married No Kids,7
3481,F,30.886667,3,2,38215.9,N,M,0.97,4,0,0.97,0,Personal,Married No Kids,0
3483,F,47.966667,3,2,49745.3,N,M,27.28,2,0,24.44,0,Personal,Low Value and No Kids,5
3485,F,13.86,3,2,88427,N,M,69.97,2,4.16,43.34,0,Business,High Income Families,14
3486,F,26.273333,3,2,98003.7,Y,M,84.42,2,0,83.39,0,Business,High Income Families,17
3487,M,53.693333,1,0,89142.7,N,S,16.91,1,8.13,5.01,0,Business,High Income Families,3
3488,F,63.086667,1,0,74530.8,N,S,127.89,1,0.49,106.5,0,Personal,Married No Kids,26
3495,F,48.206667,3,2,76289.2,N,M,104.63,2,0,82.43,0,Business,High Income Families,21
3497,M,63.933333,2,1,66931.9,N,M,17.46,2,0.39,5.35,0,Business,High Income Families,3
3498,F,25.44,3,2,9309.57,Y,M,108.3,2,0,99.73,0,Business,High Income Families,22
3503,F,56.72,1,0,77726.4,N,S,23.52,2,0,9.51,0,Personal,Married No Kids,5
3505,F,45.673333,2,1,2800.68,N,S,134.75,1,0,106.3,0,Business,High Income Families,27
3508,F,44.926667,3,2,90271.6,N,M,110.4,3,0,96.43,0,Business,High Income Families,22
3512,F,31.126667,3,2,64816.6,Y,M,27.87,1,0,6.87,0,Business,High Income Families,6
3513,F,44.98,3,2,98217.1,N,M,42.74,3,0,13.24,0,Business,High Income Families,9
3516,F,61.693333,1,0,15989.3,N,S,29.17,2,0,25.49,1,Business,High Income Families,6
3522,M,21.64,2,1,84978.1,N,S,88.79,2,7.68,76.07,0,Personal,Low Value and No Kids,18
3523,F,49.986667,3,2,36647.9,N,M,107.38,1,0,85.96,0,Business,High Income Families,21
3524,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
3525,F,48.246667,2,1,73338,N,S,29.93,1,0,9.01,0,Personal,Married No Kids,6
3526,F,60.746667,1,0,433.74,N,S,44.22,4,0,40.91,0,Business,High Income Families,9
3527,F,45.36,3,2,16962.2,N,M,27.57,3,0,8.96,0,Business,High Income Families,6
3529,M,26.026667,3,2,10708.3,N,M,142.95,1,4.85,117.26,0,Personal,Low Value and No Kids,29
3532,F,20.3,1,0,2031.61,N,M,109.04,3,0,87.4,0,Business,High Income Families,22
3535,F,41,3,2,16938.5,N,S,22.11,1,0,8.76,0,Personal,Low Value and No Kids,4
3538,F,46,1,0,55221,N,M,15.69,4,0,15.2,0,Business,High Income Families,3
3539,F,70,2,1,8073.11,N,M,89.05,3,0,60.35,0,Personal,Married No Kids,18
3540,M,53.68,2,1,95448.6,Y,M,29.46,3,0,5.21,0,Personal,Low Value and No Kids,6
3541,M,17.006667,2,1,24141.5,Y,S,125.87,4,0,97.05,0,Business,High Income Families,25
3542,M,63.173333,3,2,63152.6,Y,S,70.01,4,0,40.07,0,Business,High Income Families,14
3544,M,55.64,3,2,72084.7,N,S,38.13,2,0,9.02,0,Business,High Income Families,8
3545,F,61,1,0,42760.5,N,S,53.7,4,0,40.23,0,Business,High Income Families,11
3546,F,55,2,1,49072,N,S,34.25,1,0,10.74,0,Personal,Married No Kids,7
3547,F,52,1,0,27371.8,Y,M,142.7,3,0,126.55,0,Business,High Income Families,29
3550,M,41.913333,2,1,71472.9,N,M,130.22,2,0,114.2,0,Personal,Low Value and No Kids,26
3551,M,46.506667,1,0,95405.7,N,M,13.96,3,0,6.21,0,Business,High Income Families,3
3552,M,57.553333,1,0,95786.8,Y,S,108.79,3,0,87.46,0,Business,High Income Families,22
3554,M,55.113333,1,0,90321.6,N,S,12.39,4,0,11.52,0,Business,High Income Families,2
3555,M,54.553333,2,1,90478.6,N,S,154.49,1,0,136.47,0,Personal,Low Value and No Kids,31
3556,F,43,3,2,56187,N,M,21.83,1,0,13.74,0,Personal,Low Value and No Kids,4
3559,F,24.393333,2,1,35089,N,S,229.64,3,0,206.08,0,Business,High Income Families,46
3565,M,18.84,3,2,53010.8,N,M,58.87,4,0,46.42,4,Business,High Income Families,12
3566,M,64.8,2,1,75004.5,N,M,58.72,3,0,32.19,0,Business,High Income Families,12
3569,M,60.366667,1,0,19749.3,N,M,34.17,3,0,13.94,0,Business,High Income Families,7
3570,M,43.906667,2,1,57626.9,Y,S,48.35,2,0,38.96,0,Business,High Income Families,10
3571,M,32.846667,1,0,20078,N,S,15.98,2,0,6.33,0,Business,High Income Families,3
3572,F,26.033333,3,2,47902,N,M,72.31,4,4.94,49.92,1,Personal,Married No Kids,14
3573,M,16.753333,2,1,7545.96,Y,M,200.75,4,0,178.36,0,Business,High Income Families,40
3577,M,53.28,3,2,89459.9,N,S,36.05,3,1.61,22.9,0,Business,High Income Families,7
3580,F,39.426667,2,1,13576.5,N,S,40.49,3,0,25.66,0,Business,High Income Families,8
3582,F,50.753333,3,2,42031.8,N,M,59.78,3,0,39.33,0,Personal,Low Value and No Kids,12
3587,M,21.78,3,2,43634.5,N,S,143.5,2,9.42,104.64,0,Business,High Income Families,29
3591,F,62.606667,2,1,13109.1,N,S,62.87,4,0,40.48,0,Personal,Married No Kids,13
3592,M,56.046667,2,1,92647.5,N,S,32.13,4,5.74,10.34,0,Business,High Income Families,6
3593,F,62.753333,3,2,21021.6,Y,S,14.95,2,0,11.19,0,Business,High Income Families,3
3594,M,55.34,1,0,74460.7,Y,S,206.46,4,0.99,179.93,0,Business,High Income Families,41
3596,F,41.666667,3,2,28787.4,N,S,86.06,1,0,58.09,0,Personal,Married No Kids,17
3599,M,59.126667,2,1,13091.6,N,M,43.06,1,0,20.26,0,Business,High Income Families,9
3602,F,45.92,3,2,62061.8,Y,M,82.08,2,0,52.22,0,Personal,Married No Kids,16
3603,F,22.12,2,1,20550.9,Y,M,85.64,1,0.86,57.06,0,Business,High Income Families,17
3606,M,18.766667,3,2,1765.41,N,M,47.99,4,0,44.95,0,Business,High Income Families,10
3607,F,56.186667,3,2,19131.1,N,S,57.07,3,0,34.91,0,Personal,Married No Kids,11
3611,F,41,3,2,6440.46,Y,S,49.86,3,0,27.2,0,Personal,Low Value and No Kids,10
3613,M,46.84,1,0,28766.9,N,S,64.2,2,0,58.08,0,Business,High Income Families,13
3618,M,25.033333,3,2,91272.2,Y,M,40,3,0,13.01,0,Business,High Income Families,8
3623,F,43,1,0,73228.3,N,S,50.58,3,0,28.11,0,Personal,Married No Kids,10
3626,M,52.146667,2,1,64792.3,N,M,51.41,4,1.51,36.84,0,Personal,Low Value and No Kids,10
3628,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
3631,M,51.52,3,2,49910.7,Y,M,51.14,1,0,23.72,0,Business,High Income Families,10
3632,M,44.573333,2,1,76161.4,Y,M,37.55,4,0,25.58,0,Business,High Income Families,8
3633,F,14.573333,3,2,55860,Y,M,26.37,3,0,10.35,0,Business,High Income Families,5
3640,M,53.253333,3,2,57360.8,Y,M,67.61,4,0,57.25,0,Business,High Income Families,14
3641,M,45.513333,1,0,92414.7,Y,M,40.06,4,0,10.62,0,Business,High Income Families,8
3643,F,60.933333,3,2,14578.8,Y,S,107.02,1,0,95.1,0,Personal,Married No Kids,21
3644,F,53.366667,3,2,87578.2,Y,M,22.44,1,0,22.15,0,Business,High Income Families,4
3645,F,13.906667,3,2,86695.4,N,M,58.03,3,0,32.09,0,Business,High Income Families,12
3649,F,47,1,0,77000,N,M,119.82,3,0,90.18,4,Personal,Married No Kids,24
3650,M,47.853333,2,1,2067.82,N,M,85.9,1,0,70.65,0,Business,High Income Families,17
3653,F,22.88,3,2,30665.2,Y,M,77.44,2,8.32,63.28,0,Personal,Married No Kids,15
3654,F,46,2,1,83287,Y,M,37.04,4,0,30.95,0,Personal,Married No Kids,7
3655,M,58.706667,2,1,98680.4,Y,M,26.44,2,0,8.85,0,Personal,Low Value and No Kids,5
3656,F,46,3,2,65619.7,Y,M,158.22,1,0,144.66,0,Business,High Income Families,32
3657,M,49.12,2,1,95620.3,Y,M,104.53,3,0,93.61,0,Business,High Income Families,21
3658,F,70,1,0,85275,N,S,174.09,1,0,151.61,0,Personal,Married No Kids,35
3659,F,70,2,1,66921.4,Y,M,24.67,4,0,8.97,0,Business,High Income Families,5
3660,F,61,2,1,98453.6,Y,M,25.38,1,0,11.65,0,Personal,Married No Kids,5
3662,F,52,3,2,57420,Y,S,277.72,3,0,252.53,1,Personal,Married No Kids,56
3663,M,42,1,0,70000,N,M,34.35,4,3.73,26.69,1,Business,High Income Families,7
3664,F,61,3,2,47639.1,N,M,57.11,3,0,39.62,0,Business,High Income Families,11
3667,F,22.226667,1,0,39461,N,S,126.68,4,0.28,103.52,1,Business,High Income Families,25
3668,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
3671,M,20.92,2,1,16432.1,Y,S,109.78,3,8.89,80.47,0,Personal,Low Value and No Kids,22
3672,F,53.12,3,2,67388,N,M,96.33,3,0.5,91.04,1,Business,High Income Families,19
3673,F,54.013333,3,2,84166.1,N,M,15.02,2,0,11.74,1,Business,High Income Families,3
3674,F,39.213333,2,1,540.4,Y,S,20.1,4,0,7.75,0,Personal,Married No Kids,4
3675,M,34.32,3,2,59613.1,N,M,175.78,1,0,163.41,0,Business,High Income Families,35
3676,F,41.92,3,2,80087.7,N,M,31.56,2,0,22.82,0,Business,High Income Families,6
3677,F,38.04,3,2,59691.3,N,M,278.65,2,0,256.7,0,Business,High Income Families,56
3678,F,43,3,2,11251.1,Y,S,141.91,2,0,113.48,0,Business,High Income Families,28
3679,M,61.713333,3,2,45429.7,Y,M,97.74,2,0,73.04,0,Personal,Low Value and No Kids,20
3680,M,53.12,2,1,67388,N,M,96.33,3,0.5,91.04,1,Business,High Income Families,19
3681,M,54.013333,2,1,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3682,F,57.62,3,2,93559.1,N,S,31.42,4,0,29.9,0,Business,High Income Families,6
3683,F,22.76,3,2,3416.62,Y,S,123.7,3,0,104.73,0,Business,High Income Families,25
3684,F,48.533333,2,1,93454.3,Y,D,44.13,1,0,25.18,0,Personal,Married No Kids,9
3685,M,15.38,1,0,5745,Y,M,44.11,3,0,17.71,0,Business,High Income Families,9
3686,M,34.32,3,2,59613.1,N,M,175.78,2,0,163.41,0,Business,High Income Families,35
3687,M,61.713333,3,2,45429.7,Y,M,97.74,3,0,73.04,0,Personal,Low Value and No Kids,20
3688,M,53.12,2,1,67388,N,M,96.33,4,0.5,91.04,1,Business,High Income Families,19
3689,M,54.013333,1,0,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3690,M,23.313333,3,2,60095.2,Y,S,117.85,2,0,116.14,0,Personal,Married No Kids,24
3692,F,49.046667,3,2,11234.7,Y,M,113.42,1,0,112.72,0,Business,High Income Families,23
3694,F,64.64,2,1,82931.3,N,M,137.25,2,0,118,0,Personal,Married No Kids,27
3695,F,44.026667,3,2,57483.9,N,M,44.3,4,0,27.29,0,Personal,Low Value and No Kids,9
3696,M,34.32,3,2,59613.1,N,M,175.78,4,0,163.41,0,Business,High Income Families,35
3697,F,45.526667,3,2,21274,N,S,43.31,1,0,32.43,0,Personal,Married No Kids,9
3698,F,30.093333,3,2,28267,N,M,214.41,2,0,192.53,0,Business,High Income Families,43
3699,M,61.713333,3,2,45429.7,Y,M,97.74,2,0,73.04,0,Personal,Low Value and No Kids,20
3700,F,55.793333,3,2,36725.1,N,M,94.88,1,9.22,77,0,Personal,Low Value and No Kids,19
3701,M,53.12,1,0,67388,N,M,96.33,4,0.5,91.04,1,Business,High Income Families,19
